UserID;Name;BirthDate;CurrentAge;RetirementAge;RetirementStatus;GenderID;Address;City;States;Zipcode;PersonalAnnualIncome;TotalDebt;FICOScore
1225;Amia Smith;1986-07-01;37;65;Not in Retirement;F;3177 Oak Avenue;Johnson City;TN;37604;41069;64073;644
1226;Declan Wilson;1985-09-01;38;65;Not in Retirement;M;6781 Ocean View Drive;Gainesville;GA;30504;32245;43097;625
1227;Keyla White;1975-06-01;48;68;Not in Retirement;F;8476 Lincoln Street;Charleston;SC;29492;84365;113529;796
1228;Ishaan Roman;1965-02-01;58;65;Not in Retirement;M;7035 River Boulevard;Silver Spring;MD;20901;62791;193215;692
1229;Cyrus Myers;1988-04-01;35;61;Not in Retirement;M;558 North Street;Poland;ME;4274;45433;91998;523
1230;Leandro Anderson;1984-02-01;39;62;Not in Retirement;M;5867 East Street;Lake George;NY;12845;41537;128044;582
1231;Jefferson Jenkins;1961-10-01;62;71;Not in Retirement;M;3817 Martin Luther King Avenue;Palos Verdes Peninsula;CA;90274;119308;89328;789
1232;Cadence Fisher;1994-10-01;29;66;Not in Retirement;F;6444 Maple Lane;The Villages;FL;32162;17310;21853;749
1233;Gael James;1944-09-01;79;66;Already in Retirement;M;239 Third Drive;Dorchester Center;MA;2124;41316;22629;826
1234;Santana Masvidal;1967-03-01;56;65;Not in Retirement;M;14813 El Camino Drive;Eastpointe;MI;48021;37686;41173;739
1235;Rylan Murphy;1957-03-01;66;69;Not in Retirement;F;628 Third Avenue;Sterling;NE;68443;35519;111115;744
1236;Julissa Allen;1929-10-01;94;71;Already in Retirement;F;350 Main Boulevard;Palm Coast;FL;32137;31805;614;755
1237;Barbara Phillips;1977-02-01;46;58;Not in Retirement;F;973 River Street;Seabrook;TX;77586;76288;120771;710
1238;Margaret Williams;1970-06-01;53;67;Not in Retirement;F;364 Plum Lane;Green Bay;WI;54302;34255;36094;708
1239;Zackary Lewis;1996-01-01;27;65;Not in Retirement;M;34 Oak Boulevard;Creswell;OR;97426;37443;0;745
1240;Beau Perry;1968-04-01;55;65;Not in Retirement;M;822 Martin Luther King Drive;Mesa;AZ;85213;50980;0;754
1241;Alexandria Bell;1949-10-01;74;66;Already in Retirement;F;990 North Lane;Navarre;FL;32566;29164;19851;625
1242;Noa Robinson;1942-12-01;81;67;Already in Retirement;F;7239 Hill Lane;Lebanon;PA;17042;30457;19314;520
1243;Winnie James;1973-01-01;50;67;Not in Retirement;F;820 Second Lane;Los Angeles;CA;90062;27763;59691;691
1244;Abram Lewis;1990-12-01;33;60;Not in Retirement;M;22 Mill Drive;Chula Vista;CA;91910;40988;89801;540
1245;Zachary Myers;1951-12-01;72;64;Already in Retirement;M;973 Federal Drive;Clayton;NC;27520;38637;30595;643
1246;Jonathan Adams;1973-10-01;50;67;Not in Retirement;M;9232 Mill Drive;Somerset;NJ;8873;66489;45974;729
1247;Roman Brooks;1968-12-01;55;65;Not in Retirement;M;919 Martin Luther King Lane;Raymore;MO;64083;50936;88447;681
1248;Noemi Sullivan;1978-03-01;45;72;Not in Retirement;F;98086 Essex Drive;Laurel;MT;59044;40012;59472;849
1249;Keegan Perry;1969-03-01;54;71;Not in Retirement;M;772 Fifth Boulevard;Alta;IA;51002;34456;54634;752
1250;Darren Murphy;1960-08-01;63;67;Not in Retirement;M;6310 Sixth Street;La Porte;TX;77571;53357;114266;690
1251;Duncan Nguyen;1991-11-01;32;65;Not in Retirement;M;914 George Street;Brooklyn;NY;11232;34629;34484;721
1252;Angelo Gutierrez;1985-09-01;38;71;Not in Retirement;M;79948 Sixth Avenue;Purcell;OK;73080;36983;58895;768
1253;Halle Parker;1970-11-01;53;67;Not in Retirement;F;803 Plum Avenue;South Gate;CA;90280;29621;0;730
1254;Rowen Brooks;1955-06-01;68;67;Already in Retirement;M;317 Wessex Boulevard;Clinton;MI;49236;41002;97188;685
1255;Dennis Rodriguez;1967-07-01;56;69;Not in Retirement;M;7970 Little Creek Drive;Lincolnton;GA;30817;30011;84166;589
1256;Rylie Cooper;1987-03-01;36;72;Not in Retirement;F;4460 11th Avenue;Rockford;IL;61107;50137;90747;679
1257;Quinton Powell;1998-04-01;25;66;Not in Retirement;M;724 Valley Stream Street;Garland;TX;75044;55166;70698;689
1258;Justin Ortiz;1935-05-01;88;70;Already in Retirement;M;2116 Second Drive;Dinuba;CA;93618;17016;691;714
1259;Valentino Jones;1997-07-01;26;62;Not in Retirement;M;449 Washington Street;Lexington;OK;73051;32557;60053;637
1260;Cannon Johnson;1972-06-01;51;72;Not in Retirement;M;77931 Lincoln Avenue;Loganville;GA;30052;43954;60913;744
1261;Raylan Morris;1964-02-01;59;59;Not in Retirement;M;438 Seventh Avenue;Indianapolis;IN;46256;63439;199706;786
1262;Darrell Howard;1947-01-01;76;65;Already in Retirement;M;471 Ocean Boulevard;Farmington;MO;63640;34067;17902;628
1263;Owen Anwar;1972-12-01;51;70;Not in Retirement;M;148 Hillside Boulevard;Lincoln;IL;62656;35699;63264;687
1264;Roger Kelley;1991-09-01;32;70;Not in Retirement;M;919 Washington Drive;Westlake;OH;44145;74644;204251;792
1265;Cataleya Reed;1993-04-01;30;65;Not in Retirement;F;8709 Fifth Street;Jenison;MI;49428;42348;6204;754
1266;Kiera Wood;1931-01-01;92;69;Already in Retirement;F;796 West Lane;Torrance;CA;90503;68010;0;704
1267;Meadow Martinez;1932-08-01;91;70;Already in Retirement;F;673 11th Drive;Saint Paul;MN;55123;60652;0;688
1268;Piper Garcia;1981-01-01;42;70;Not in Retirement;F;6301 Hillside Avenue;Los Angeles;CA;90022;27494;44258;702
1269;Juan Edwards;1988-04-01;35;67;Not in Retirement;M;8446 Catherine Drive;Bakersfield;CA;93306;38788;77448;716
1270;Maxine Torres;1962-06-01;61;66;Not in Retirement;F;3196 Elm Boulevard;Saint Charles;IL;60174;69007;52218;720
1271;Rhys Faraday;1976-04-01;47;66;Not in Retirement;M;385 Pine Drive;Newport;RI;2840;49328;6197;693
1272;Maggie Faraday;1954-12-01;69;61;Already in Retirement;F;35187 West Lane;Santa Barbara;CA;93109;35404;30887;575
1273;Hadley Davis;1985-03-01;38;65;Not in Retirement;F;480 Ocean View Boulevard;Lakeside;CA;92040;46361;69620;743
1274;Darrell Gomez;1965-04-01;58;66;Not in Retirement;M;1416 Bayview Avenue;Gainesville;FL;32608;52538;132409;602
1275;Amina Torres;1947-01-01;76;65;Already in Retirement;F;835 Main Street;Brooklyn;NY;11216;31317;4591;687
1276;Lucca Thompson;1991-10-01;32;66;Not in Retirement;M;7933 Plum Lane;Pomona;CA;91768;32676;88515;641
1277;Jaiden Powell;1987-02-01;36;60;Not in Retirement;M;6174 East Street;Portland;OR;97213;54333;103224;584
1278;Briggs Campbell;1953-07-01;70;61;Already in Retirement;M;338 Littlewood Street;Lawrenceville;GA;30043;57383;20725;799
1279;Wayne Morales;1975-03-01;48;65;Not in Retirement;M;704 Third Avenue;Danielsville;GA;30633;32064;9833;709
1280;Ember Merkel;1966-05-01;57;66;Not in Retirement;F;810 Summit Lane;Cambridge;MD;21613;34361;41375;643
1281;Davian Ortiz;1960-09-01;63;54;Already in Retirement;M;350 Jefferson Boulevard;Inglewood;CA;90302;28245;13411;669
1282;Kason Neufelder;1993-03-01;30;69;Not in Retirement;M;4693 Essex Street;Rapid City;SD;57703;38363;63974;838
1283;Kyrie Martinez;1926-09-01;97;69;Already in Retirement;M;748 Martin Luther King Street;Bronx;NY;10456;10782;346;770
1284;Winnie Ortiz;1933-07-01;90;68;Already in Retirement;F;406 El Camino Boulevard;Richmond;VT;5477;35685;1135;714
1285;Anne Cox;1971-02-01;52;70;Not in Retirement;F;916 Birch Drive;Naples;FL;34109;50984;65126;616
1286;Clare Foster;1971-09-01;52;65;Not in Retirement;F;76 Lexington Boulevard;Iowa City;IA;52240;47374;35312;714
1287;Rey Lee;1986-03-01;37;66;Not in Retirement;M;632 Pine Drive;Cordova;TN;38016;56018;100163;739
1288;Rylie Campbell;1996-06-01;27;65;Not in Retirement;F;427 Martin Luther King Street;Spring;TX;77389;73011;240352;794
1289;Thea Johnson;1960-06-01;63;60;Already in Retirement;F;1892 Catherine Street;Cave City;KY;42127;27439;84665;631
1290;Phoenix Sanders;1984-11-01;39;69;Not in Retirement;F;4346 El Camino Boulevard;Jacksonville;FL;32222;42229;0;688
1291;Lillian Kelly;1965-09-01;58;58;Not in Retirement;F;780 Ocean Avenue;Gloucester;VA;23061;42900;111007;802
1292;Frankie Allen;1959-08-01;64;68;Not in Retirement;M;513 Tenth Avenue;Wichita;KS;67204;39191;43396;756
1293;Brennan Johnson;2001-06-01;22;68;Not in Retirement;M;3033 Maple Lane;Mc Lean;VA;22101;128123;135808;699
1294;Clyde Wright;1951-09-01;72;71;Already in Retirement;M;26 El Camino Street;Zion Grove;PA;17985;41473;98151;724
1295;Andy Bell;1943-08-01;80;67;Already in Retirement;M;772 Lexington Street;Delphos;OH;45833;37829;20185;658
1296;Daniella Robinson;1998-08-01;25;68;Not in Retirement;F;3701 Birch Street;Lansing;MI;48911;34568;81953;765
1297;Adrian Perez;1948-06-01;75;74;Already in Retirement;M;2786 Forest Lane;Springfield;OH;45506;29243;30686;726
1298;Aaliyah Martin;1976-04-01;47;74;Not in Retirement;F;113 Burns Lane;Pensacola;FL;32504;45360;14587;704
1299;Bailee Nguyen;1989-08-01;34;67;Not in Retirement;F;387 Plum Avenue;Wenonah;NJ;8090;53407;125586;767
1300;Dakota Martinez;1998-09-01;25;70;Not in Retirement;F;1241 11th Boulevard;Rosemead;CA;91770;32829;44141;652
1301;Joseph Sanchez;1951-04-01;72;68;Already in Retirement;M;344 Washington Drive;Gretna;LA;70056;39832;5377;785
1302;Emerson Rogers;1988-09-01;35;68;Not in Retirement;F;256 Jefferson Street;Henrico;VA;23231;44041;109159;680
1303;Markus Masvidal;1940-10-01;83;68;Already in Retirement;M;1699 West Lane;Mentor;OH;44060;29517;2470;690
1304;Annika Rivera;1969-04-01;54;69;Not in Retirement;F;8886 Little Creek Street;Edgerton;WI;53534;43529;126175;797
1305;Landen Martinez;1966-05-01;57;66;Not in Retirement;M;852 Tenth Boulevard;Clarksville;IN;47129;32820;23004;740
1306;Javion Stewart;1950-11-01;73;73;Not in Retirement;M;385 Maple Street;San Mateo;CA;94404;96901;182809;701
1307;Cason Thomas;1959-11-01;64;66;Not in Retirement;M;933 Valley Lane;Murphys;CA;95247;33540;74530;734
1308;Augustine Turner;1993-03-01;30;68;Not in Retirement;M;2519 Park Boulevard;Hutchinson;MN;55350;42201;138469;682
1309;Liliana Anderson;1979-03-01;44;69;Not in Retirement;F;159 Plum Avenue;New Bremen;OH;45869;49396;39549;814
1310;Butch Labelle;1971-09-01;52;66;Not in Retirement;M;6606 Oak Drive;Oakdale;LA;71463;34287;77180;760
1311;Sylvia Thomas;1980-04-01;43;69;Not in Retirement;F;251 Main Lane;Kokomo;IN;46901;34241;79551;784
1312;Nickolas Fisher;1980-02-01;43;67;Not in Retirement;M;8475 Essex Lane;Columbus;OH;43204;36247;34079;712
1313;Conner Ross;1956-11-01;67;65;Already in Retirement;M;8414 Tenth Drive;Sioux Falls;SD;57110;52380;8764;850
1314;Jamison Fernandez;2002-02-01;21;68;Not in Retirement;M;4485 Plum Lane;Gloversville;NY;12078;34716;18962;850
1315;Adrien Rogers;1934-12-01;89;67;Already in Retirement;M;8651 Seventh Street;North Bend;OR;97459;38194;1674;680
1316;Emerson Wilson;1956-01-01;67;67;Not in Retirement;M;894 Ocean Avenue;Easton;PA;18042;42831;59948;566
1317;Jazmin Clark;1939-10-01;84;59;Already in Retirement;F;4259 East Lane;Lancaster;PA;17603;34819;2971;696
1318;Jeffery Richardson;1956-09-01;67;71;Not in Retirement;M;4117 Fifth Avenue;Brooklyn;NY;11232;34637;12623;710
1319;Savanna Peterson;1969-07-01;54;61;Not in Retirement;F;415 Elm Street;Hamtramck;MI;48212;17657;21899;614
1320;Byron Leroux;1941-02-01;82;65;Already in Retirement;M;9983 Park Drive;Bluffton;SC;29910;30434;23883;740
1321;Alayna Ward;1996-04-01;27;65;Not in Retirement;F;1 Sixth Boulevard;Tacoma;WA;98466;47639;0;732
1322;Lyric Lewis;1987-12-01;36;70;Not in Retirement;F;3535 West Drive;Los Angeles;CA;90023;25603;26348;729
1323;Jaxton Adams;1963-05-01;60;70;Not in Retirement;M;4943 Martin Luther King Lane;Kissimmee;FL;34743;28476;0;693
1324;Reed Williams;1953-03-01;70;68;Already in Retirement;M;703 West Drive;Alamo;TX;78516;20577;60152;825
1325;Harlan Faraday;1955-07-01;68;67;Already in Retirement;M;37 River Boulevard;Bowling Green;KY;42101;30252;24172;812
1326;Ryan Anwar;1972-08-01;51;65;Not in Retirement;F;1532 Birch Drive;Grand Junction;CO;81506;49169;65994;747
1327;Santos Wright;1927-10-01;96;67;Already in Retirement;M;31 Hillside Lane;Tucson;AZ;85711;24960;889;707
1328;Giuliana Moore;1975-08-01;48;63;Not in Retirement;F;66 Plum Avenue;Zephyrhills;FL;33540;30967;61201;685
1329;Clay Murphy;1969-04-01;54;64;Not in Retirement;M;4480 Hillside Avenue;Round Lake;IL;60073;46039;79738;672
1330;Brooklyn Reed;1969-12-01;54;68;Not in Retirement;F;773 12th Street;Oshkosh;WI;54901;39911;93823;625
1331;Leandro Ryan;1997-08-01;26;69;Not in Retirement;M;152 Sixth Avenue;Tyler;TX;75703;56984;128684;680
1332;Ryan Russell;1970-02-01;53;68;Not in Retirement;M;952 Valley Avenue;Crossville;TN;38555;27952;2070;850
1333;Elise Howard;1997-06-01;26;65;Not in Retirement;F;394 Essex Boulevard;Fort Lauderdale;FL;33327;85954;108684;746
1334;Regina Turner;1940-08-01;83;64;Already in Retirement;F;6337 Spruce Street;Lakeville;MN;55044;57824;31354;668
1335;Yareli Macron;1991-01-01;32;68;Not in Retirement;F;21 Lafayette Drive;Campbellsport;WI;53010;43996;16260;842
1336;Shepherd James;1978-12-01;45;66;Not in Retirement;M;7662 Mountain View Boulevard;Roseville;CA;95678;51943;61722;794
1337;Jaziel Bailey;1985-12-01;38;73;Not in Retirement;M;2707 Main Boulevard;Memphis;TN;38117;69270;97114;540
1338;Laurel Gao;1970-08-01;53;65;Not in Retirement;F;4480 Essex Drive;Summerville;SC;29485;44383;42369;707
1339;Bryan Walker;1937-03-01;86;63;Already in Retirement;M;19176 Grant Drive;Richmond;VA;23226;92368;2689;719
1340;Mavis Johnson;1967-11-01;56;71;Not in Retirement;F;68 Sixth Avenue;Chandler;TX;75758;36472;80469;526
1341;Zander Moore;2001-06-01;22;66;Not in Retirement;M;876 Main Avenue;Northampton;MA;1060;51873;70144;731
1342;Marcelo Gao;1972-11-01;51;72;Not in Retirement;M;37845 Main Street;Keller;TX;76248;3;5;750
1343;Braden Labelle;1975-07-01;48;67;Not in Retirement;M;7485 Seventh Street;Saint Johnsbury;VT;5819;36843;52248;772
1344;Maison Davis;1993-09-01;30;66;Not in Retirement;M;9249 Third Lane;Port Saint Lucie;FL;34986;38634;42099;800
1345;Drew Green;1990-12-01;33;70;Not in Retirement;M;7109 Rose Street;Thomasville;NC;27360;33933;5329;698
1346;Ryan Cruz;1992-07-01;31;62;Not in Retirement;M;288 North Lane;Fishers;IN;46038;63760;151177;716
1347;Neil Moore;1967-01-01;56;66;Not in Retirement;M;270 Plum Street;Elk Grove;CA;95624;52904;144534;680
1348;Jayde Faraday;2002-01-01;21;70;Not in Retirement;F;38 Fifth Street;New Baltimore;MI;48051;47501;81625;735
1349;Sophia Hill;1960-09-01;63;66;Not in Retirement;F;420 Littlewood Drive;Raceland;LA;70394;41845;90940;673
1350;Amayah Bell;1963-06-01;60;63;Not in Retirement;F;6295 Summit Drive;Temple City;CA;91780;44875;125909;510
1351;Sean Morris;1989-10-01;34;66;Not in Retirement;M;32 Fourth Drive;Durham;NC;27712;57969;92382;691
1352;Archer Faraday;1987-05-01;36;60;Not in Retirement;M;1867 Bayview Street;Wilmore;KY;40390;32128;58373;724
1353;Ashton Thompson;1973-02-01;50;66;Not in Retirement;M;4541 Hill Boulevard;Harrison;MI;48625;22505;27928;798
1354;Tara Long;1959-07-01;64;65;Not in Retirement;F;822 Lake Drive;Miami;FL;33175;38394;69393;693
1355;Carl Jackson;1989-03-01;34;67;Not in Retirement;M;640 Spruce Boulevard;Phoenix;AZ;85043;34998;60749;627
1356;Foster Rivera;1961-08-01;62;67;Not in Retirement;M;845 Littlewood Boulevard;Harbor City;CA;90710;44924;27297;717
1357;Adalynn Young;1933-12-01;90;67;Already in Retirement;F;3631 Plum Boulevard;Venus;TX;76084;23371;0;757
1358;Ashanti Fu;1959-05-01;64;66;Not in Retirement;F;378 Fourth Boulevard;New Castle;IN;47362;33178;85620;687
1359;Bellissima Martin;1987-08-01;36;63;Not in Retirement;F;58221 Main Drive;Norman;OK;73071;42084;57760;661
1360;Trenton Morales;1995-08-01;28;69;Not in Retirement;M;39289 Essex Street;Corona;CA;92880;57187;9756;714
1361;Zuri Xi;1973-06-01;50;66;Not in Retirement;F;7853 Grant Street;Alvin;TX;77511;44768;59862;728
1362;Kyree Anwar;1929-12-01;94;67;Already in Retirement;M;73 Summit Street;Kailua;HI;96734;39214;0;781
1363;Kolton Bailey;1947-01-01;76;71;Already in Retirement;M;80773 Essex Avenue;Waukesha;WI;53188;38809;19912;788
1364;Haven Sanchez;1964-10-01;59;77;Not in Retirement;F;4909 Maple Avenue;Pittsburgh;PA;15224;37495;28449;687
1365;Pablo Hall;1970-04-01;53;63;Not in Retirement;M;227 Little Creek Street;Bristol;CT;6010;51802;91118;696
1366;Katherine Walker;1954-11-01;69;60;Already in Retirement;F;422 Madison Lane;Rockville Centre;NY;11570;103294;39076;831
1367;Emory Cooper;2001-01-01;22;60;Not in Retirement;F;95 Main Avenue;Dover;PA;17315;43634;52593;654
1368;Augustus Martin;1970-02-01;53;68;Not in Retirement;M;280 Lake Avenue;Morristown;TN;37814;34868;51984;745
1369;Gemma Masvidal;1958-08-01;65;64;Already in Retirement;F;860 Martin Luther King Boulevard;Gunter;TX;75058;49677;108399;593
1370;Grady Xi;1952-09-01;71;65;Already in Retirement;M;486 West Boulevard;Rainsville;AL;35986;11029;3225;786
1371;Lyanna Cox;1980-07-01;43;63;Not in Retirement;F;2244 Mill Boulevard;Union;NJ;7083;59114;132715;730
1372;Paula Chen;1976-08-01;47;68;Not in Retirement;F;7874 Wessex Street;Owego;NY;13827;40576;54011;747
1373;Amber Jenkins;1942-05-01;81;72;Already in Retirement;F;8407 Littlewood Street;Bradenton;FL;34207;31555;12777;696
1374;Cristiano Lewis;1971-08-01;52;62;Not in Retirement;M;3248 Summit Lane;Phoenix;AZ;85083;72844;207423;718
1375;Corbin Price;1995-08-01;28;65;Not in Retirement;M;952 Plum Avenue;Mobile;AL;36618;35212;56286;765
1376;Annabel Leroux;1972-07-01;51;66;Not in Retirement;F;27 Third Avenue;Blue Springs;MO;64015;49045;0;727
1377;Katelyn Johnson;1962-12-01;61;54;Already in Retirement;F;886 Plum Boulevard;Ukiah;CA;95482;12044;10323;576
1378;Jaxx Ward;1982-01-01;41;71;Not in Retirement;M;10 Norfolk Boulevard;Wichita;KS;67212;46160;87459;763
1379;Thea King;1974-02-01;49;71;Not in Retirement;F;576 Martin Luther King Street;Beaverton;OR;97005;44249;103229;706
1380;Darius Taylor;1944-02-01;79;70;Already in Retirement;M;4937 Maple Lane;Port Orchard;WA;98366;30248;35766;763
1381;Trevor Bailey;1991-09-01;32;71;Not in Retirement;M;96707 East Boulevard;Athens;AL;35614;34487;52077;702
1382;Jolene Fox;1936-12-01;87;67;Already in Retirement;F;237 Hill Boulevard;Wilmer;TX;75172;22873;0;710
1383;Jaziel Ross;1969-05-01;54;69;Not in Retirement;M;7037 Wessex Avenue;Skiatook;OK;74070;43290;90238;690
1384;Jazlynn Wood;1991-07-01;32;73;Not in Retirement;F;875 Plum Street;De Soto;KS;66018;50934;54406;720
1385;Eliezer Jones;1996-12-01;27;65;Not in Retirement;M;986 East Avenue;Fairfax;VA;22033;87437;0;738
1386;Hallie Leroux;1994-05-01;29;70;Not in Retirement;F;8199 Norfolk Avenue;Edgewood;MD;21040;43178;74257;746
1387;Eliezer Bennett;1968-03-01;55;63;Not in Retirement;M;2227 Federal Lane;Daytona Beach;FL;32117;27372;54474;612
1388;Kaia Bennett;1986-08-01;37;65;Not in Retirement;F;19 Valley Stream Drive;Circleville;OH;43113;36755;96292;810
1389;Rory Nelson;1949-12-01;74;64;Already in Retirement;F;469 Grant Lane;Albuquerque;NM;87120;40189;24169;621
1390;Valentin Wilson;1991-01-01;32;65;Not in Retirement;M;338 Spruce Lane;Avis;PA;17721;32024;69171;754
1391;Daphne Collins;1985-05-01;38;65;Not in Retirement;F;100 Rose Lane;Glen Cove;NY;11542;59999;128311;676
1392;Harmoni Jackson;1942-05-01;81;65;Already in Retirement;F;239 West Drive;Springfield;KY;40069;22540;16946;705
1393;Alaina Howard;1981-04-01;42;66;Not in Retirement;F;6561 George Avenue;Foristell;MO;63348;52512;95640;706
1394;Zaylee Diaz;1975-12-01;48;69;Not in Retirement;F;5887 Seventh Lane;Daly City;CA;94014;48430;62384;716
1395;Kayden Peres;1984-01-01;39;66;Not in Retirement;M;152 West Drive;Tacoma;WA;98403;64262;75415;775
1396;Maleah Gonzalez;1971-08-01;52;64;Not in Retirement;F;716 Lake Avenue;Houston;TX;77087;28267;35727;799
1397;Tegan Fisher;1949-09-01;74;65;Already in Retirement;F;817 Ocean Avenue;Aurora;CO;80013;45754;9066;718
1398;Alisa Abe;1939-04-01;84;67;Already in Retirement;F;7872 Oak Drive;Danville;IL;61832;16646;1639;590
1399;Elaine El-Mafouk;1984-03-01;39;65;Not in Retirement;F;3963 Essex Drive;Alvin;TX;77511;44766;68989;713
1400;Nancy Xi;1985-11-01;38;66;Not in Retirement;F;6427 12th Boulevard;Eastlake;OH;44095;41091;86837;695
1401;Armani Diaz;1976-05-01;47;71;Not in Retirement;M;441 River Street;Lake Havasu City;AZ;86404;28983;36482;755
1402;Michael Allen;1972-07-01;51;69;Not in Retirement;M;318 Ninth Lane;Waianae;HI;96792;35016;54455;732
1403;Hannah Collins;1938-02-01;85;69;Already in Retirement;F;2303 12th Lane;Lamesa;TX;79331;23175;1626;723
1404;Emerald Burns;1970-03-01;53;66;Not in Retirement;F;211 Lexington Drive;Lorain;OH;44052;30340;64661;552
1405;Emma Gray;1981-09-01;42;62;Not in Retirement;F;2182 Martin Luther King Street;Plattsburgh;NY;12901;41141;71060;683
1406;Salma Jones;1952-10-01;71;65;Already in Retirement;F;3667 Washington Avenue;Saint Petersburg;FL;33704;23533;23132;687
1407;Chana Bennett;1995-09-01;28;68;Not in Retirement;F;549 Ocean Boulevard;Bronx;NY;10455;26382;13161;748
